gene_id	treatment_1	treatment_2	treatment_3	control_1	control_2	control_3
Zm00001eb218220	4.625451355	5.522477238	5.851594519	69.41752777	30.47669315	8.832248803
Zm00001eb190660	4.50967556	2.655279603	2.506980827	11.81719236	7.202585952	3.897453339
Zm00001eb251500	14.10007749	16.33680394	23.86356188	15.94122717	20.81432203	16.86329735
Zm00001eb397150	15.4048041	20.67741863	11.23187279	36.42949037	22.12672627	18.86075249
Zm00001eb156700	19.65031764	20.54884312	25.6157101	21.55418627	17.58724134	13.01303192
Zm00001eb329730	14.63802232	11.09529487	22.66992537	12.28937658	17.88755547	19.07417116
Zm00001eb406340	16.28616827	19.47776343	12.72156623	28.44103034	21.5041701	22.99764171
Zm00001eb400480	26.45492521	23.88375307	33.37483664	10.99680289	14.21441509	22.19609977
Zm00001eb174780	31.57244346	22.89886097	22.59648251	20.37418392	23.29179414	23.87420851
#N/A	19.2334387	18.47328158	14.81829166	15.78923172	19.11684895	18.45234324
Zm00001eb213550	13.67887548	20.47621461	6.212872043	3.950242531	11.30334484	13.64827756
Zm00001eb375190	18.12007704	18.0757341	25.55102015	17.60602332	16.23636306	18.70090711
Zm00001eb197860	18.5867105	23.5301721	19.29821412	18.00382759	29.30513117	21.05178086
Zm00001eb063990	13.0579171	8.906942901	19.22287335	22.81827421	17.85398427	17.5859512
Zm00001eb402730	20.66129023	13.4975722	15.79661814	10.6324567	5.240805589	4.683730233
Zm00001eb227660	9.291921615	9.796334888	13.79052513	9.758196441	9.825095031	17.80447735
Zm00001eb161770	16.15402054	17.86221794	24.50102979	14.16072774	17.46360263	15.88716748
Zm00001eb278120	5.295272779	14.73013998	6.162780628	27.01923705	30.81667658	20.27984589
Zm00001eb171050	9.902417928	4.993465427	39.71188715	16.67390876	10.83779089	10.5422196
Zm00001eb355890	15.16212817	13.59966143	43.47593922	4.674557261	5.310134145	2.509651184
Zm00001eb097220	21.25957251	22.30534018	26.75822188	20.60193387	20.04164002	20.3656515
Zm00001eb070130	15.47706142	14.76280117	16.47948301	19.17462968	20.07773914	17.14855547
Zm00001eb388190	22.27537066	24.73619363	16.40561443	14.44483882	15.40865612	14.32975933
#N/A	17.61812078	22.82999178	13.34747256	15.07630922	19.61039295	21.0383296
Zm00001eb008370	12.97833708	12.43224344	11.67017742	7.194326115	10.39535867	8.060767611
Zm00001eb432020	26.61758453	20.03380028	23.79839762	12.06513785	15.36426612	14.95161323
Zm00001eb174670	10.07891199	13.26022904	13.58788481	35.26268532	20.29688877	14.32372554
Zm00001eb268420	25.81913945	30.92962043	17.80184295	22.85833615	18.51694109	16.60151729
Zm00001eb399350	24.59325144	18.1538868	25.76857211	41.38126854	19.60615869	25.08823181
Zm00001eb279840	20.97050946	23.31635038	18.11586816	24.19694715	20.11498423	19.47730106
Zm00001eb112950	17.38570007	17.76232717	22.4317727	2.81966268	12.28366565	12.13654288
Zm00001eb228190	18.65137255	21.75717029	21.31606074	21.63259439	17.92795223	16.62185873
Zm00001eb266560	15.45864393	13.05484275	15.49990566	27.77976087	20.56809441	15.42737293
Zm00001eb231460	23.21720957	23.01205453	25.68749211	17.59142753	15.17420303	20.22900619
Zm00001eb239600	26.2411467	21.01840336	19.41415712	22.02409031	13.55101284	22.39657804
Zm00001eb016460	14.32548405	17.66753504	11.64406821	25.52647091	22.42860479	20.39819338
Zm00001eb077760	19.16732829	22.06579923	20.24917624	20.49387918	20.11679506	18.92827694
Zm00001eb332780	15.9273503	17.84491304	18.15657377	21.19984855	16.30294728	21.09035455
Zm00001eb215310	5.818323884	20.45139437	7.740137634	17.82109769	25.2642801	21.69129945
Zm00001eb347860	22.47430421	22.84370459	21.13451963	20.42217089	17.19152994	14.69799803
Zm00001eb105900	17.25997928	19.18601077	13.19221148	14.06048188	15.64648705	16.16943892
Zm00001eb204540	45.23218981	26.61284518	25.20132202	22.47328649	29.20529054	31.84909774
Zm00001eb347600	15.132147	23.01810899	18.89601448	21.17337438	11.72554582	17.71550254
Zm00001eb205500	17.27424604	17.05644654	17.75106298	24.31583622	18.33624063	19.29230211
Zm00001eb218300	14.90228121	13.75337912	26.02656783	17.39071306	18.2291671	15.86977227
Zm00001eb200150	19.93914309	17.24139456	17.14970659	28.83504634	22.84458659	17.2377592
Zm00001eb012660	12.63582021	11.71343162	11.33242969	13.64496908	16.75074979	16.04002184
Zm00001eb338620	38.42082729	27.2154422	33.56020927	13.81071467	15.88370828	27.42447307
Zm00001eb018720	4.277641397	4.849512047	17.19738456	59.77075058	33.58472127	22.8486306
#N/A	17.55526227	18.49278781	19.87137333	18.18635259	16.24297512	17.09443325
Zm00001eb001810	14.77528872	18.2475889	24.45265117	20.35615642	17.97862799	18.46170333
Zm00001eb094160	24.37737408	19.72775374	31.66491691	12.0329287	14.73154576	17.90740141
Zm00001eb434430	10.37638863	8.314334894	16.99178681	11.19421308	14.25990047	9.237421932
Zm00001eb424850	17.36010122	16.96263724	21.8445974	22.08181451	19.84172746	20.51086538
#N/A	19.66872015	31.87057408	17.35202137	36.16347927	32.25414814	42.12646718
Zm00001eb215450	9.66907671	8.510166643	24.25603434	11.09981743	11.45236572	10.48379597
Zm00001eb420800	12.41138678	14.31187259	13.51979873	22.45612315	17.91616862	23.91083052
Zm00001eb354890	16.59051952	18.99660898	15.4309229	25.48428949	22.19707647	23.27440253
Zm00001eb061610	25.37844245	23.44129801	18.1874238	17.9805019	19.35514802	18.87934171
Zm00001eb120390	24.43873999	26.02319379	22.49864613	29.02973695	24.75647335	24.37635835
Zm00001eb347190	23.99567495	19.75359485	22.66676405	20.99340238	14.11351031	20.430311
Zm00001eb216820	30.32514747	21.94727187	15.41133477	21.5072486	21.91071263	36.42901292
#N/A	16.63745537	14.12852909	17.46332941	11.78233048	16.99421056	20.21117294
#N/A	12.93276199	14.52940751	23.13241349	21.49664643	20.80955128	18.29874855
Zm00001eb077860	16.61376361	16.73955864	14.68064755	22.43395175	21.11801217	21.55082037
Zm00001eb257440	38.39452419	33.89258217	36.87065665	25.74744729	25.27858142	26.64580835
Zm00001eb062230	18.37841921	26.2355046	18.02226522	22.45506214	18.5563205	23.13706269
Zm00001eb306220	29.2037356	31.20734429	26.09245788	16.46559682	20.44784862	20.92607196
Zm00001eb140980	44.58487869	27.15711667	54.49315714	9.567379952	11.66602926	15.04626492
Zm00001eb035440	3.386528604	2.384502565	3.204893628	6.623379595	7.916671379	6.029611019
Zm00001eb056180	17.26586035	17.17948709	19.83784829	16.6596426	18.30454291	23.81791197
Zm00001eb371200	8.893886751	11.0499039	8.388238235	13.59297158	13.06875153	17.70594735
Zm00001eb319710	15.14678449	18.35018474	17.08300505	12.08796021	24.09044697	21.99293704
Zm00001eb338610	14.08797602	17.2289158	15.62957807	15.51717397	24.04721031	23.02323821
Zm00001eb006020	16.93558527	13.22883593	25.18568263	16.22379919	15.46218622	14.71422744
Zm00001eb116350	16.46886191	12.89877768	14.62545342	29.85494829	15.04116036	16.17381217
#N/A	38.01962922	28.38036618	38.03063867	17.8336859	14.82972946	16.79043633
Zm00001eb040070	4.778265894	4.805864666	4.996643695	22.78992121	34.01804687	16.14606223
Zm00001eb288250	17.85060316	22.0916979	19.91941229	12.81135391	14.81057823	19.16136114
Zm00001eb314300	17.61877714	21.50530163	22.65380434	13.0699149	14.18433813	14.81805377
Zm00001eb021390	30.27646299	20.08420724	34.37037624	17.61366378	15.02078786	17.68910373
Zm00001eb042260	13.56547218	17.59488708	12.49723017	15.25356127	13.90268579	20.37325613
Zm00001eb208900	31.56265865	32.04862198	40.48704009	3.100507663	6.18245912	11.89622623
Zm00001eb346960	32.8418733	43.48196651	21.77737672	21.35540886	16.97603263	27.22009923
Zm00001eb209380	33.05760896	37.24463583	26.68241955	18.47290989	17.78557349	21.13078089
Zm00001eb399480	22.84543788	18.44908756	21.03558625	11.46130574	10.54823159	15.18342865
Zm00001eb167290	15.90587001	19.14201933	17.74129765	21.42457116	13.70302379	15.52067525
Zm00001eb119070	12.18191699	16.14186447	10.65260183	19.45717101	16.62310561	18.18093133
Zm00001eb156480	34.84446412	31.16085927	27.57374295	23.03583011	19.29698357	18.13427853
Zm00001eb131070	11.47859674	12.9987084	14.18631466	21.18463478	16.03472788	17.6843233
Zm00001eb378800	16.73595011	13.48842159	17.48942426	15.32879765	19.3361972	16.20761401
Zm00001eb387920	22.31589301	27.07652192	23.89622695	24.26074822	30.33100016	13.84726424
Zm00001eb330180	18.70832712	16.72638881	20.18713141	17.2182869	17.39429833	12.187701
Zm00001eb054880	17.1505795	8.490912872	24.95334521	29.22003222	18.9390873	15.01637116
Zm00001eb210730	19.23383713	14.70062657	26.4889071	13.33119728	12.07202942	14.54838541
Zm00001eb111730	10.35092324	9.611354731	11.19514973	12.80675622	17.16395339	14.03477576
Zm00001eb070600	21.07392423	20.51264601	18.67177806	18.70696287	24.13898051	22.73828213
Zm00001eb204620	21.28023293	27.94171381	22.36784005	7.948017422	20.32627484	21.07794769
Zm00001eb374330	19.37503483	17.7869516	19.71980661	15.4011241	18.66053154	17.02944222
#N/A	19.29968229	13.71163919	20.72005246	12.75132284	14.4037921	14.81050233
Zm00001eb021010	9.367789323	8.881650338	14.69387844	8.017280468	11.32627527	11.50048332
Zm00001eb360970	18.18778122	24.02703716	14.74921817	26.01468323	21.90281688	18.29256863
Zm00001eb282930	18.12580517	19.3867202	14.26115457	7.913254569	14.01502949	16.95472599
Zm00001eb400350	23.44600557	22.17298779	19.72926254	20.19448915	21.3826734	20.97387039
Zm00001eb035750	33.88654119	34.9413433	22.12302786	17.48380334	15.05261156	14.12689134
Zm00001eb431760	34.35792278	19.60456277	33.49917111	13.00560505	17.13178303	18.67961287
Zm00001eb112720	8.540878477	15.26092805	12.7489834	14.93833108	11.75713004	12.81118628
Zm00001eb279070	14.98119004	15.99850866	16.9465373	19.78120218	17.23689709	15.18087371
Zm00001eb002420	26.8140199	16.40857042	14.53656328	15.52131055	16.72101167	12.43022
#N/A	17.82972526	20.81855503	13.65615498	13.69193854	17.05482497	23.74391021
Zm00001eb184320	9.399211397	13.79889631	9.717323915	28.45897144	18.66943644	9.064796851
Zm00001eb033910	25.79900606	24.45085192	20.75929796	19.67164991	16.03751031	26.37996485
Zm00001eb044830	6.872482215	6.886054528	7.068745816	6.410144568	5.553643931	6.205027767
Zm00001eb000420	11.22890606	14.6220136	14.07471953	16.4544838	16.98298352	12.6698084
#N/A	25.81140831	23.55363703	20.68936463	14.9842922	15.4461885	19.3257406
Zm00001eb111290	15.16242932	18.09739074	17.01338261	15.80590604	18.65160823	20.97265173
#N/A	8.662792709	6.307535277	7.074320688	68.34005244	26.37944303	25.47270303
Zm00001eb059830	18.40392374	15.23572152	20.3798138	14.95932269	15.63591541	18.48265417
Zm00001eb120320	13.17684142	12.71660447	20.05650548	30.86848046	17.39834466	14.54433641
Zm00001eb108490	18.99000336	17.1434591	18.82384461	18.73586205	22.46869513	17.71702819
Zm00001eb249230	25.31007053	19.86067905	29.21029145	8.129063376	15.42967599	14.81827973
Zm00001eb368030	13.6605902	13.44661057	13.18139887	17.59949617	19.97041401	17.76479138
Zm00001eb397550	19.5240972	21.20191971	19.13282186	30.99119481	24.5965582	17.12821518
Zm00001eb010170	16.84988753	8.529507931	23.29213096	15.61822797	17.10731377	17.52850557
Zm00001eb198990	15.00846802	20.40478853	15.59160003	16.20532005	18.77467365	22.41084783
Zm00001eb002850	9.237207279	7.350313286	8.330544535	13.59959711	17.37622666	13.95466221
Zm00001eb031970	20.44933554	21.35680148	19.42180197	20.45182225	21.27438515	20.29880952
Zm00001eb045350	22.3924726	21.34591503	15.77935692	28.02320772	26.7067314	24.87118162
Zm00001eb011010	17.02052466	19.08655471	12.73319703	20.07657262	20.67906879	18.08023633
Zm00001eb385590	10.73873841	14.91498655	13.74617565	27.63650521	22.18429868	21.88300191
Zm00001eb080890	25.80666812	23.89593561	27.94523678	25.67526058	16.96712215	14.22905387
Zm00001eb097520	13.512668	17.39362249	16.09950798	18.00067598	20.30182118	16.48980358
Zm00001eb051620	26.5318738	23.11111748	28.70237828	24.40797551	23.20979125	17.21318543
Zm00001eb150280	19.06223684	14.88078131	18.79292133	16.62237445	16.74106433	15.36258795
Zm00001eb115650	19.12037311	17.18399034	17.55923379	17.00931494	18.90829404	20.58696046
Zm00001eb147110	23.68610154	24.24474704	28.0467725	14.39558652	16.26715233	9.426242221
Zm00001eb287880	18.2865792	17.01235189	14.96115999	22.67098311	22.63479847	22.73457763
Zm00001eb402200	28.57564101	8.351820834	48.84479512	50.45429779	30.56294189	17.90599594
Zm00001eb227980	16.65827315	17.38993371	17.82809301	20.27542243	19.28952037	16.51150089
Zm00001eb350910	13.3161671	15.5955078	10.45068228	35.48172204	17.23914739	18.90012288
Zm00001eb144260	11.88692487	11.31379912	18.54276208	27.76700272	13.6469986	16.08319408
Zm00001eb025780	11.37502501	17.10071679	24.00043767	24.00275374	26.02619112	18.4255575
Zm00001eb350630	2.814284282	3.434733924	3.810410099	33.08093738	20.5009474	17.81599088
Zm00001eb158320	7.714784968	7.235364352	7.557481474	11.2895579	7.037848444	9.945420767
Zm00001eb186100	36.31266344	49.36837003	22.13640986	17.51440806	20.32719988	24.86991748
Zm00001eb108820	8.778547741	14.42530489	15.86630317	13.3175687	18.54218288	17.37583404
Zm00001eb344210	2.676973659	1.185659706	15.58174345	37.26531658	27.04779439	17.98882569
Zm00001eb004670	30.49197369	19.32128966	34.25387238	13.84568422	6.750868216	18.05003585
Zm00001eb224370	20.76603118	18.48583763	18.5981103	18.00849081	17.40911574	18.80537819
Zm00001eb216170	14.20109751	12.8819428	12.2533914	18.74879601	16.82504833	16.00901308
Zm00001eb027950	10.72092438	12.16097778	9.144463926	15.59763958	8.85468908	9.873247902
Zm00001eb000920	13.0604643	11.79725671	12.55932132	12.58942489	12.0954318	14.37289496
#N/A	19.54225915	22.06903912	25.7064648	15.84090224	18.30976757	20.82489939
Zm00001eb168160	21.52572734	18.4720676	15.37895802	14.07427831	15.17527099	21.96728518
Zm00001eb142980	14.90966504	19.51305159	11.43924212	21.43858897	17.92198789	19.85411733
Zm00001eb145520	22.77343137	23.14275533	34.49533475	17.14216409	16.81646129	22.87460276
Zm00001eb009540	3.576450633	1.412325528	3.930905297	86.69928322	47.68185415	13.07363403
Zm00001eb210750	18.52403186	11.11024412	27.6167516	27.68859878	19.69302152	15.36771211
Zm00001eb358300	15.37741446	14.85637893	13.72199123	11.27169725	12.39997493	15.8199955
Zm00001eb332640	34.0203831	21.48475428	29.22810261	19.88784807	22.61787234	14.89947578
Zm00001eb258600	14.90666222	18.96106641	14.14714099	29.57827965	22.82413336	20.39640199
Zm00001eb305710	13.72603197	14.70904939	17.19181095	12.75357811	17.53472264	11.91842068
Zm00001eb397100	31.27985815	31.6391418	35.48886037	19.72431198	14.39282723	21.81629524
#N/A	16.79492233	17.6242806	26.76269425	19.97171452	24.5768935	21.70092368
Zm00001eb400430	34.69056507	15.28695282	52.43112699	9.893425271	15.19636092	14.94816018
Zm00001eb322660	6.941901228	6.713575907	16.65484194	7.948017422	7.590261883	7.357049804
Zm00001eb259630	15.79880969	16.37473444	18.57141758	20.54104146	24.02710486	21.78194125
Zm00001eb431690	28.54974369	29.9440172	29.06206614	15.60486906	16.99142605	22.05407309
Zm00001eb265260	18.87138545	7.179985171	20.1793577	27.08948601	18.16399293	20.60578043
Zm00001eb056790	11.37239792	7.563301686	20.40380073	21.8628941	16.87717054	17.5273551
Zm00001eb383580	11.00449115	8.42796617	20.93518914	13.04789145	30.87755065	11.06065556
Zm00001eb244380	35.46555479	20.40754813	34.58861315	33.76347107	28.12861757	26.9836191
Zm00001eb360430	18.55380874	15.53182778	22.18298187	23.67064098	17.79774348	20.29261606
Zm00001eb094870	25.24912471	19.71835333	25.93179513	14.14046593	14.86826998	19.10798355
Zm00001eb074150	29.93167938	22.50198314	25.19160491	13.07211968	11.47920911	16.51315146
Zm00001eb023600	28.9052715	42.51905096	36.28028634	6.053854734	17.77441906	14.46688205
Zm00001eb251230	3.509431219	1.109529487	6.708999394	64.58622522	37.45908583	11.92135698
Zm00001eb434030	16.9998955	19.01328924	29.58557757	35.74637691	22.24227747	18.77669542
Zm00001eb246750	23.50289157	24.44916752	22.23851437	19.83648023	17.29967075	23.21861025
Zm00001eb395810	23.57148612	27.11515165	19.45173035	7.477429414	14.29253286	22.92086628
Zm00001eb188530	13.5328282	15.52210916	13.98625791	14.96909919	13.49994003	13.79382234
Zm00001eb346590	13.66686804	13.5558251	13.10182367	18.02669214	16.75730427	15.87994119
Zm00001eb216310	21.36018554	18.47743606	17.64675524	13.91122857	12.71588834	18.04695781
Zm00001eb157530	24.18957818	37.20461969	16.3154486	17.88282545	18.42741324	18.58474934
Zm00001eb342980	34.67104685	23.4159239	29.23422056	14.13356255	10.72939235	14.68801367
Zm00001eb168730	15.15610313	16.78199254	13.83878197	34.66788119	22.31289845	18.23433279
Zm00001eb012300	15.25650744	18.45361006	12.58633768	24.66307822	22.22886687	20.57913971
Zm00001eb322370	19.99130392	22.33428312	21.17366837	18.79211682	21.11962065	22.16224439
Zm00001eb225910	22.89915996	24.28470092	23.46687655	14.3382762	17.61577757	19.8988074
Zm00001eb174610	12.07211431	13.63335103	16.3491638	19.671111	16.60188419	14.39914034
Zm00001eb269450	39.07990299	38.31221332	33.35871197	9.216710121	10.55679714	11.64989803
Zm00001eb208440	23.80381088	25.9130059	24.26564889	15.65229435	13.43180576	20.68509461
Zm00001eb308150	27.87679044	21.9027596	22.78530124	19.68196105	11.81960784	19.59106843
Zm00001eb379840	21.11535186	21.3263119	33.19117092	12.10327798	17.18232105	23.05222582
Zm00001eb355290	22.29393511	23.20954539	17.7011141	15.05602942	15.68731436	16.85433228
Zm00001eb005530	13.36719585	16.91544053	18.61306944	33.8902953	18.25089372	17.72056656
Zm00001eb071090	8.357865187	21.35093729	3.134998894	3.384668392	13.00995133	16.82084685
Zm00001eb337040	12.98424068	14.8126837	12.03657274	17.0975183	21.63290136	19.41235838
Zm00001eb200510	11.86195647	10.28579684	18.55564537	50.15146141	27.63091439	18.57662389
Zm00001eb207900	25.60772519	12.43402763	41.85477888	14.86772331	15.57892665	10.91951746
Zm00001eb103030	15.32992252	19.07403437	16.13528878	17.21415921	16.88355132	13.35283678
Zm00001eb100600	20.91744687	16.53296691	17.521624	17.57063611	19.33067991	17.96805467
Zm00001eb396940	20.76525171	22.618022	29.35945017	23.95741921	13.54582773	24.91701431
Zm00001eb336460	14.04174804	14.90601497	13.40580869	17.99459859	15.9593222	21.32793224
Zm00001eb066840	24.43644002	22.58011519	27.73251283	11.52663635	15.44865918	22.43754556
Zm00001eb297260	17.34965996	19.49065422	17.56247669	16.17060711	15.41605086	16.32261086
#N/A	34.48557384	19.60083543	27.02507361	6.312440978	8.710797698	12.7585483
Zm00001eb358600	20.21318299	26.44312866	22.93830738	21.21186831	19.07273006	22.65039225
Zm00001eb313820	22.94929803	18.38018494	23.29047853	20.93916893	15.53895424	21.16682051
